TIMESTAMP,Cs,Cm,Cd,Os,Om,Od,Mean NDVI,AveSoilVWC_180cm,AveSoilTemp_110cm,AveSoilVWC_20cm,AveBaroTemp,Precip_3D,Rnsmooth,site
2023-06-23 10:00:00,-19.950000000000273,9512.823,4353.330000000002,0.4375600000000013,-0.4113199999999999,-0.5203699999999998,0.6287206888960859,0.329,17.03,0.286,31.22,0.0,1.1674391291666668,NEPR
2023-06-23 11:00:00,16.686999999999898,9311.814,4561.76,0.3466499999999968,-0.3285599999999995,-0.5601500000000001,0.6288879474855764,0.328,17.04,0.286,31.37,0.0,1.1561361291666665,NEPR
2023-06-23 12:00:00,-286.03099999999995,8961.497,5391.670000000002,0.21961999999999904,-0.21285999999999916,-0.6627800000000015,0.6290552060750669,0.328,17.04,0.286,32.56,0.0,1.1517615458333335,NEPR
2023-06-23 13:00:00,-531.9470000000001,8528.640000000001,6171.49,0.1996799999999972,-0.09140999999999977,-0.7451599999999985,0.6292224646645574,0.328,17.04,0.285,33.22,0.0,1.1377853791666668,NEPR
2023-06-23 14:00:00,-636.5609999999997,8137.637,6721.558000000001,0.2112000000000016,-0.014440000000000452,-0.81297,0.629389723254048,0.328,17.05,0.285,34.51,0.0,1.1382929625,NEPR
2023-06-23 15:00:00,-747.8020000000001,7318.914,7709.174999999999,0.26754000000000033,0.09507999999999939,-0.9137299999999975,0.6295569818435385,0.328,17.06,0.285,35.22,0.0,1.1186112541666666,NEPR
2023-06-23 16:00:00,-794.8819999999998,6985.731000000001,8125.373999999998,0.30316999999999794,0.13269999999999982,-0.9445300000000003,0.629724240433029,0.328,17.06,0.285,34.77,0.0,1.1160938791666666,NEPR
2023-06-23 17:00:00,-826.2570000000001,6547.3150000000005,8635.629,0.377200000000002,0.1728500000000004,-0.998540000000002,0.6298914990225195,0.328,17.06,0.285,34.42,0.0,1.1125379208333332,NEPR
2023-06-23 18:00:00,-796.5100000000002,7049.745000000001,7993.8189999999995,0.3940299999999972,0.10514000000000223,-0.9176700000000011,0.63005875761201,0.328,17.07,0.285,33.82,0.0,1.1154834625,NEPR
2023-06-23 19:00:00,-859.204,7368.362,7593.946,0.3747700000000016,0.049559999999999604,-0.8836799999999982,0.6302260162015004,0.328,17.08,0.286,32.41,0.0,1.1148124375000001,NEPR
2023-06-23 20:00:00,-835.0450000000001,7499.233,7258.004000000001,0.3197200000000002,0.02302999999999855,-0.8495099999999987,0.6303932747909909,0.328,17.09,0.286,30.22,0.0,1.1160462875,NEPR
2023-06-23 21:00:00,-558.0569999999998,7707.584000000001,6552.149999999998,0.2516200000000026,0.004179999999998074,-0.7965400000000002,0.6305605333804815,0.328,17.09,0.286,27.69,0.0,1.1160614958333335,NEPR
2023-06-23 22:00:00,-865.174,7554.803,7227.288000000002,0.31251999999999924,-0.051020000000001176,-0.8256699999999988,0.630727791969972,0.328,17.09,0.287,26.54,0.0,1.1160792770833334,NEPR
2023-06-23 23:00:00,-899.3100000000002,7202.726,7756.259999999998,0.3532100000000007,-0.0352099999999993,-0.8765000000000001,0.6308950505594625,0.328,17.1,0.287,26.21,0.0,1.1161051929166665,NEPR
2023-06-24 00:00:00,-905.9960000000001,7024.252999999999,7973.184000000001,0.3715900000000012,-0.02773000000000181,-0.9056999999999995,0.631062309148953,0.328,17.11,0.287,25.77,0.0,1.1161354641666668,NEPR
2023-06-24 01:00:00,-768.9720000000002,7564.752,7148.940999999999,0.3383499999999984,-0.1018100000000004,-0.8148400000000002,0.6315152748654403,0.328,17.11,0.287,24.91,0.0,1.1161705066666667,NEPR
